Datetime,Open,High,Low,Close,Volume
4/25/2024 10:45,3088.99,3095.1,3082,3083,4771.902
4/25/2024 11:00,3083.01,3099.45,3081.41,3093.04,4237.9416
4/25/2024 11:15,3093.05,3105.83,3092.41,3105.83,3168.4553
4/25/2024 11:30,3105.83,3114.4,3098.2,3114.39,3167.5536
4/25/2024 11:45,3114.4,3120.42,3110.87,3112,4544.1552
4/25/2024 12:00,3112.01,3138,3104.17,3129.21,8787.7822
4/25/2024 12:15,3129.21,3135.4,3124.7,3129.09,2732.5031
4/25/2024 12:30,3129.09,3154.51,3117.26,3118.59,13738.0358
4/25/2024 12:45,3118.59,3120.8,3094.4,3109,8237.6664
4/25/2024 13:00,3109,3119.62,3088.53,3099.6,9983.4519
4/25/2024 13:15,3099.59,3107.68,3082.58,3107.68,7269.1216
4/25/2024 13:30,3107.68,3127.15,3095.61,3123.33,7504.3651
4/25/2024 13:45,3123.33,3127.65,3112.05,3123.85,5084.0899
4/25/2024 14:00,3123.86,3145,3117.65,3136.99,6632.3974
4/25/2024 14:15,3136.99,3142.77,3128.34,3134.26,4175.6216
4/25/2024 14:30,3134.27,3134.27,3117.38,3122.41,4290.2739
4/25/2024 14:45,3122.41,3125.85,3105.28,3117.65,4136.1133
4/25/2024 15:00,3117.65,3128.8,3113.8,3126.8,3784.677
4/25/2024 15:15,3126.8,3139.52,3120.75,3137.34,3382.238
4/25/2024 15:30,3137.35,3156.78,3134.68,3152.99,6971.8956
4/25/2024 15:45,3153,3168,3148.5,3160.4,7881.792
4/25/2024 16:00,3160.4,3166.6,3152.2,3154.39,5020.1843
4/25/2024 16:15,3154.4,3164.82,3148,3157.73,6126.9196
4/25/2024 16:30,3157.73,3159.75,3149.23,3152.45,2922.1069
4/25/2024 16:45,3152.45,3160.75,3150.53,3157.99,3374.4797
4/25/2024 17:00,3157.99,3172,3153.37,3158.46,7493.1891
4/25/2024 17:15,3158.47,3162,3147.6,3153.45,2866.7611
4/25/2024 17:30,3153.46,3155.25,3146.24,3149.2,2385.6923
4/25/2024 17:45,3149.2,3165.02,3147.7,3160.62,7000.1724
4/25/2024 18:00,3160.62,3163.45,3149,3159.75,4575.226
4/25/2024 18:15,3159.75,3172.7,3153.57,3156.55,3130.9264
4/25/2024 18:30,3156.54,3161.3,3154.92,3160.93,1699.9344
4/25/2024 18:45,3160.94,3173.22,3159.95,3171.4,2570.9303
4/25/2024 19:00,3171.4,3175.65,3163.42,3165.44,2686.2661
4/25/2024 19:15,3165.43,3166.35,3162.14,3163.19,932.6398
4/25/2024 19:30,3163.2,3163.2,3153.6,3155.88,1427.5465
4/25/2024 19:45,3155.89,3165.85,3155.65,3165.84,1014.7418
4/25/2024 20:00,3165.84,3180,3155.94,3162.14,4585.1296
4/25/2024 20:15,3162.14,3165.78,3158.8,3164.61,1238.7265
4/25/2024 20:30,3164.6,3176.9,3164.6,3175,2058.6615
4/25/2024 20:45,3175,3176.59,3168.87,3174.01,971.7689
4/25/2024 21:00,3174,3181.49,3173,3177.81,1648.4327
4/25/2024 21:15,3177.81,3189.99,3175.47,3181.4,3266.2556
